60,http://sports.people.com.cn/n1/2020/0318/c22141-31637631.html,          疫情影响下的世界足坛 五大联赛停摆 欧洲杯推迟到明年         ,2020,318,0.0198864
61,http://henan.people.com.cn/n2/2021/0811/c378397-34863144.html,          南阳桐柏  全域党建 筑牢战 疫 坚固堡垒         ,2021,811,0.0198864
62,http://henan.people.com.cn/n2/2021/0807/c378397-34857305.html,          平顶山卫东区 四层网格相结合 构筑防疫屏障          ,2021,807,0.0198864
63,http://energy.people.com.cn/n1/2020/0619/c71661-31752646.html,         欧佩克称下半年原油需求将持续承压        ,2020,619,0.0198864
64,http://zj.people.com.cn/n2/2020/0512/c186327-34010418.html,          欧盟多策并举应对经济衰退 国际视点          ,2020,512,0.0198864
65,http://sh.people.com.cn/n2/2021/0706/c134768-34807521.html,          汇聚推动人类进步事业强大力量 命运与共          ,2021,706,2.16723
66,http://sh.people.com.cn/n2/2021/0726/c134768-34837024.html,         共创共享亚太繁荣美好的未来        ,2021,726,1.06481
67,http://zj.people.com.cn/n2/2020/0403/c186327-33924734.html,          做好无症状感染者防控工作 人民时评          ,2020,403,0.638301
68,http://henan.people.com.cn/n2/2021/0713/c378397-34818001.html,          息县税务局汤玉峰 永远跟党走 服务乡村振兴         ,2021,713,0.493672
69,http://energy.people.com.cn/n1/2020/0207/c71661-31575658.html,          中钢协 受疫情影响 预计一季度行业生产经营形势不容乐观         ,2020,207,0.390366
70,http://zj.people.com.cn/n2/2020/0410/c186327-33939573.html,          托底民生 多措并举稳就业 人民时评          ,2020,410,0.328382
71,http://sh.people.com.cn/n2/2021/0803/c134768-34850880.html,          预约 错峰 限流 上海A级景区严格落实疫情防控措施         ,2021,803,0.0184659
72,http://sh.people.com.cn/n2/2021/0803/c134768-34849532.html,         从快从早抓紧抓实外防输入内防反弹        ,2021,803,0.0184659
73,http://henan.people.com.cn/n2/2021/0819/c378397-34874127.html,          战 疫 一线的 白衣天使          ,2021,819,0.0184659
74,http://henan.people.com.cn/n2/2021/0810/c378397-34860956.html,          坚守 疫 线 全家总动员         ,2021,810,0.0184659
75,http://world.people.com.cn/n1/2020/0804/c1002-31809195.html,          新闻背景 近半年来 这些国家因疫情推迟选举或公投         ,2020,804,0.0184659
76,http://zj.people.com.cn/n2/2020/0331/c186327-33915723.html,         国际社会呼吁暂时解除单边制裁措施        ,2020,331,0.0184659
77,http://henan.people.com.cn/n2/2021/0812/c378397-34864652.html,          林州 战疫有我 青年志愿者筑起战疫防线         ,2021,812,0.0184659
78,http://henan.people.com.cn/n2/2021/0813/c378397-34866350.html,          最美志愿者 红遍 宛城         ,2021,813,0.0184659
79,http://media.people.com.cn/n1/2020/0214/c36148-31587637.html,         新浪新闻app携手中国电信助力用户查询疫情动态        ,2020,214,0.368285
80,http://henan.people.com.cn/n2/2021/0816/c385587-34869285.html,          河南淅川 发挥支部堡垒作用 全力做好疫情防控         ,2021,816,0.0170455
81,http://henan.people.com.cn/n2/2021/0803/c378397-34850477.html,          信阳浉河区 上下一心做好疫情防控工作         ,2021,803,0.0170455
82,http://henan.people.com.cn/n2/2021/0808/c351638-34857895.html,          万人助万企 帮企解忧愁         ,2021,808,0.0170455
83,http://henan.people.com.cn/n2/2021/0817/c351638-34870179.html,          坚定信心沉着应战精准施策 确保疫情防控形势稳定向好         ,2021,817,0.0170455
84,http://it.people.com.cn/n1/2020/0320/c1009-31640449.html,          小米集团总裁王翔 供应链复工超80%          ,2020,320,0.0170455
85,http://world.people.com.cn/n1/2020/0327/c1002-31651176.html,          贸发会议 疫情对全球外国直接投资冲击恐超金融危机         ,2020,327,0.0170455
86,http://sh.people.com.cn/n2/2021/0813/c176737-34866626.html,          最新版戴口罩指引和重点场所 单位 人群防护指南公布         ,2021,813,0.0170455
87,http://henan.people.com.cn/n2/2021/0810/c378397-34861437.html,          学史力行作表率 疫情防控显担当         ,2021,810,0.0170455
88,http://sh.people.com.cn/n2/2021/0817/c134768-34870619.html,          外交部 溯源工作不能出于政治目的搞恶意栽赃和有罪推定         ,2021,817,0.692342
89,http://sh.people.com.cn/n2/2021/0802/c134768-34847956.html,          美国是全球抗疫战场的分裂制造者 钟声          ,2021,802,0.015625
90,http://sh.people.com.cn/n2/2021/0804/c134768-34852860.html,         虹口区商务委全面开展商务领域疫情防控检查工作        ,2021,804,0.015625
91,http://henan.people.com.cn/n2/2021/0802/c351638-34847719.html,          争分夺秒 从严从细 坚决打赢疫情防控阻击战         ,2021,802,0.015625
92,http://henan.people.com.cn/n2/2021/0810/c378397-34860870.html,          河南新密 一村一警 战 疫 新警色         ,2021,810,0.015625
93,http://henan.people.com.cn/n2/2021/0807/c351638-34857047.html,          刻不容缓落实防控举措 尽快把疫情扩散势头遏制住         ,2021,807,0.015625
94,http://zj.people.com.cn/n2/2020/0713/c186327-34151449.html,         美国疫情反弹影响经济复苏        ,2020,713,0.015625
95,http://zj.people.com.cn/n2/2021/0731/c186327-34846688.html,           江苏新冠疫情防控求助与建议通道 上线         ,2021,731,0.015625
96,http://zj.people.com.cn/n2/2020/0416/c186327-33952334.html,         欧洲多国谨慎开始复工复学        ,2020,416,0.015625
97,http://henan.people.com.cn/n2/2021/0802/c351638-34848033.html,          全员检测 尤须全力配合          ,2021,802,0.015625
98,http://henan.people.com.cn/n2/2021/0731/c351638-34846719.html,          郑州 1地调整为高风险地区 3地为中风险地区         ,2021,731,0.015625
99,http://sd.people.com.cn/n2/2022/0313/c166192-35171457.html,         李干杰在青岛莱西检查指导疫情防控工作        ,2022,313,0.015625
100,http://world.people.com.cn/n1/2020/0521/c1002-31718378.html,         新冠疫情或加速自动化进程        ,2020,521,0.015625
101,http://zj.people.com.cn/n2/2021/0610/c186327-34770090.html,          携手共创中国 中东欧国家经贸合作美好未来         ,2021,610,1.43983
102,http://zj.people.com.cn/n2/2020/0521/c186327-34032594.html,          感知信心和动力 和音          ,2020,521,0.985279
103,http://sd.people.com.cn/n2/2022/0315/c363933-35174276.html,          山东省委常委会召开会议 传达贯彻全国两会精神 研究做好全省疫情防控工作有关事项         ,2022,315,0.406766
104,http://henan.people.com.cn/n2/2021/0811/c378397-34863176.html,          平顶山湛河区  00后 志愿者防疫一线显担当         ,2021,811,0.406766
105,http://sh.people.com.cn/n2/2021/0804/c134768-34852827.html,           加码 常态化疫情防控措施 青浦发热门诊构筑 最严防疫线          ,2021,804,0.0142045
106,http://it.people.com.cn/n1/2020/0529/c1009-31729030.html,          京东零售徐雷 京东618将让更多消费者和合作伙伴受益         ,2020,529,0.0142045
107,http://world.people.com.cn/n1/2020/0801/c1002-31806353.html,          世卫组织 新冠肺炎疫情是百年一遇的健康危机         ,2020,801,0.0142045
108,http://henan.people.com.cn/n2/2021/0812/c378397-34865056.html,          河南新郑  三个一线  筑牢战疫红色堡垒         ,2021,812,0.0142045
109,http://henan.people.com.cn/n2/2021/0802/c351638-34848275.html,          有调整 郑州封控区域增大         ,2021,802,0.0142045
110,http://henan.people.com.cn/n2/2021/0807/c378397-34857312.html,          疫情防控一线 有一群 不听话 的 70后 志愿者         ,2021,807,0.0142045
111,http://henan.people.com.cn/n2/2021/0817/c378397-34871523.html,          新乡市人防办持续开展 四送一助力 活动助力打赢疫情防控阻击战         ,2021,817,0.0142045
112,http://zj.people.com.cn/n2/2021/0807/c186806-34857180.html,          金华市守牢疫情防控 哨点 主阵地         ,2021,807,0.0142045
113,http://henan.people.com.cn/n2/2021/0811/c378397-34862868.html,          漯河市源汇区 机关单位分包小区开展疫情防控工作         ,2021,811,0.0142045
114,http://henan.people.com.cn/n2/2021/0811/c378397-34863249.html,         平顶山市新华区政企联动筑牢疫情防线        ,2021,811,0.0142045
115,http://henan.people.com.cn/n2/2021/0812/c378397-34864651.html,          漯河市源汇区 首席服务官贴身解决企业发展难题         ,2021,812,0.0142045
116,http://henan.people.com.cn/n2/2021/0812/c378397-34865031.html,          平顶山市湛河区 287支临时党支部筑牢疫情防线         ,2021,812,0.0142045
117,http://zj.people.com.cn/n2/2020/0512/c186327-34010430.html,           我们对中国经济充满信心          ,2020,512,1.16981
118,http://zj.people.com.cn/n2/2020/0628/c186327-34116488.html,         两国民众对中俄关系充满信心        ,2020,628,0.611959
119,http://zj.people.com.cn/n2/2020/0722/c186327-34174273.html,          积极进取 推动中国经济行稳致远 新论          ,2020,722,0.467329
120,http://energy.people.com.cn/n1/2020/0430/c71661-31694543.html,          中国石化 积极面对疫情影响 正逐步走出最困难时期         ,2020,430,0.446669
121,http://zj.people.com.cn/n2/2020/0806/c186327-34208782.html,         联合国妇女署举办抗疫合作国际视频会议        ,2020,806,0.426008
122,http://zj.people.com.cn/n2/2020/0518/c186327-34024523.html,          凝聚应对挑战的制度力量 新论          ,2020,518,0.405345
123,http://henan.people.com.cn/n2/2021/0716/c378397-34823978.html,           百名党员讲税收故事 汤玉峰 冲锋 疫 线显担当         ,2021,716,0.364024
124,http://henan.people.com.cn/n2/2021/0809/c378397-34859207.html,          河南淅川 疫情防控一线党旗红         ,2021,809,0.364024
125,http://zj.people.com.cn/n2/2020/0521/c186327-34032599.html,          履职尽责 体现担当作为 人民时评          ,2020,521,0.343363
126,http://zj.people.com.cn/n2/2020/0408/c186327-33933843.html,          让中医药瑰宝惠及世界 人民时评          ,2020,408,0.322701
127,http://media.people.com.cn/n1/2020/0228/c14677-31609510.html,          接力出版社社长黄俭 调整作战队形统筹协调提速         ,2020,228,0.281379
128,http://sh.people.com.cn/n2/2021/0722/c176738-34832714.html,          上海上半年GDP增速与全国持平 12.7%背后上海如何自我超越          ,2021,722,0.240058
129,http://zj.people.com.cn/n2/2020/0511/c186327-34007529.html,          法国开始分阶段 解封          ,2020,511,0.0178092
130,http://sh.people.com.cn/n2/2021/0731/c134768-34846395.html,          125家发热门诊 225家哨点诊室构筑上海 最严防疫线          ,2021,731,0.0127841
131,http://sh.people.com.cn/n2/2021/0718/c134768-34825410.html,         新西兰总理呼吁APEC成员推动新冠疫苗的全球可及性        ,2021,718,0.0127841
132,http://henan.people.com.cn/n2/2021/0802/c378397-34848557.html,         平顶山市新华区举行核酸检测能力演练        ,2021,802,0.0127841
133,http://henan.people.com.cn/n2/2021/0807/c351638-34857244.html,          郑州发布19号通告 中高风险地区进行第三轮核酸检测         ,2021,807,0.0127841
134,http://henan.people.com.cn/n2/2021/0811/c378397-34862863.html,          漯河源汇区 坚守一线 筑牢疫情 防火墙          ,2021,811,0.0127841
135,http://henan.people.com.cn/n2/2021/0812/c378397-34864656.html,          林州 宣誓词明初心 让党旗飘扬在疫情防控一线         ,2021,812,0.0127841
136,http://henan.people.com.cn/n2/2021/0816/c378397-34869879.html,          疫情期间 又见 托尼老师          ,2021,816,0.0127841
137,http://henan.people.com.cn/n2/2021/0805/c378397-34854092.html,          他的身影 总是出现在最危险处         ,2021,805,0.0127841
138,http://henan.people.com.cn/n2/2021/0813/c378397-34866627.html,          洛阳洛宁 巾帼劳模送温暖 助力一线防控卡点         ,2021,813,0.0127841
139,http://henan.people.com.cn/n2/2021/0808/c351638-34858042.html,          未戴口罩向商铺吐口水 6人因扰乱疫情防控工作被郑州警方通报         ,2021,808,0.0127841
140,http://henan.people.com.cn/n2/2021/0815/c351638-34868145.html,          唱好疫情防控三字歌 打好疫情防控阻击战         ,2021,815,0.0127841
141,http://henan.people.com.cn/n2/2021/0812/c378397-34865113.html,          鹤壁市山城区 返乡大学生疫情防控一线有担当         ,2021,812,0.0127841
142,http://henan.people.com.cn/n2/2021/0805/c351638-34853148.html,          严之又严 细之又细 坚决遏制疫情蔓延扩散         ,2021,805,0.0127841
143,http://henan.people.com.cn/n2/2021/0805/c378397-34853711.html,          鹤壁市鹤山区 疫情防控不放松 乡村振兴在行动         ,2021,805,0.0127841
144,http://henan.people.com.cn/n2/2021/0802/c351638-34847728.html,         郑州市发布通知要求全市A级景区全部停止营业        ,2021,802,0.0127841
145,http://henan.people.com.cn/n2/2021/0807/c351638-34857441.html,          郑州将开展第三轮全员核酸检测 违者承担法律责任         ,2021,807,0.0127841
146,http://military.people.com.cn/n1/2020/0710/c1011-31778801.html,         第三届国防大学国际防务论坛举行        ,2020,710,0.0127841
147,http://henan.people.com.cn/n2/2021/0809/c378397-34859569.html,          党建引领全民战 疫   七步走 筑牢防线         ,2021,809,0.0127841
148,http://henan.people.com.cn/n2/2021/0808/c351638-34857653.html,         最短时间最高效率阻断疫情蔓延        ,2021,808,0.0127841
149,http://henan.people.com.cn/n2/2021/0811/c351638-34861770.html,         在疫情防控和灾后恢复重建中强化政治监督        ,2021,811,0.0127841
150,http://henan.people.com.cn/n2/2021/0806/c351638-34856658.html,          郑州一男子隐瞒行程被拘 河南严打破坏抗疫类犯罪         ,2021,806,0.0127841
151,http://henan.people.com.cn/n2/2021/0810/c378397-34860935.html,          林州 守住一道门 就是守护一座城         ,2021,810,0.0127841
152,http://henan.people.com.cn/n2/2021/0812/c378397-34864241.html,          鹤壁市委理论学习中心组举行集体学习 马富国主持 郭浩参加         ,2021,812,0.0127841
153,http://henan.people.com.cn/n2/2021/0814/c351638-34867646.html,          河南商丘两地调整为高风险地区 实行封闭管理         ,2021,814,0.0127841
154,http://henan.people.com.cn/n2/2021/0810/c378397-34861095.html,          河南荥阳 闲不下来的 爱心 书记         ,2021,810,0.0127841
155,http://world.people.com.cn/n1/2020/0317/c1002-31636361.html,          新华国际时评 携手抗疫让中意友谊更加坚实         ,2020,317,0.0127841
156,http://henan.people.com.cn/n2/2021/0813/c351638-34866467.html,          商丘紧急通告 关闭夜市大排档 离商人员持 48小时核酸检测 证明         ,2021,813,0.0127841
157,http://henan.people.com.cn/n2/2021/0810/c351638-34860933.html,          河南基层民警日均4万步绘就防控 疫 线图         ,2021,810,0.0127841
158,http://zj.people.com.cn/n2/2020/0527/c186327-34044335.html,         中国两会为世界传递信心        ,2020,527,0.918593
159,http://sh.people.com.cn/n2/2021/0809/c134768-34858303.html,          海上壹周 上海健儿摘得5块奥运金牌 朱芝松就任浦东新区区委书记         ,2021,809,0.745447
160,http://sh.people.com.cn/n2/2021/0709/c134768-34812784.html,          外交部 美方应切实反省并纠正自身犯下的强迫劳动等罪行         ,2021,709,0.610538
161,http://zj.people.com.cn/n2/2021/0128/c186327-34552325.html,          全球经济复苏进程好于预期 国际视点          ,2021,128,0.589874
162,http://zj.people.com.cn/n2/2020/0410/c186327-33939591.html,          深入开展爱国卫生运动 有的放矢          ,2020,410,0.527893
163,http://media.people.com.cn/n1/2020/0825/c14677-31836306.html,          今日启动 中国记协组织新闻战线增强 四力 优秀新闻工作者休养调研         ,2020,825,0.424587
164,http://zj.people.com.cn/n2/2020/0820/c186327-34239485.html,          我国医师队伍总数达386.7万人 国务院联防联控机制发布会          ,2020,820,0.362604
165,http://zj.people.com.cn/n2/2020/0525/c186327-34039280.html,          依法开展二 二 年计划 预算审查工作         ,2020,525,0.341942
166,http://henan.people.com.cn/n2/2021/0812/c378397-34865036.html,          扎紧 外防输入 的口袋         ,2021,812,0.341942
167,http://henan.people.com.cn/n2/2021/0803/c351638-34850383.html,          河南商丘市增加一个中风险地区 通报第2例病例          ,2021,803,0.279959
168,http://military.people.com.cn/n1/2020/0223/c1011-31599859.html,          特殊战场扬军威 金台点兵          ,2020,223,0.259297
169,http://zj.people.com.cn/n2/2020/0721/c186327-34170953.html,         日本新冠肺炎疫情有所反弹        ,2020,721,0.0163888
170,http://world.people.com.cn/n1/2020/0812/c1002-31820169.html,          国际劳工组织 新冠疫情对全球青年教育产生严重影响         ,2020,812,0.0113636
171,http://sh.people.com.cn/n2/2021/0804/c134768-34852822.html,          为统筹抓好疫情防控和经济社会发展提供科技支撑 龚正赴嘉定青浦松江调研         ,2021,804,0.0113636
172,http://henan.people.com.cn/n2/2021/0810/c378397-34861098.html,          同心战疫 中信银行郑州分行在行动         ,2021,810,0.0113636
173,http://henan.people.com.cn/n2/2021/0808/c351638-34857906.html,          博爱县 1 1 N 模式持续巩固疫情防控成果         ,2021,808,0.0113636
174,http://henan.people.com.cn/n2/2021/0811/c378397-34862725.html,          汝州市  三无 变 三有  守护无主小区安全         ,2021,811,0.0113636
175,http://henan.people.com.cn/n2/2021/0731/c351638-34846931.html,          郑州疫情主要发生在市第六人民医院内部 尚未发现重症病例         ,2021,731,0.0113636
176,http://henan.people.com.cn/n2/2021/0730/c378397-34845393.html,          张道东 退伍不褪色 换装不换心         ,2021,730,0.0113636
177,http://henan.people.com.cn/n2/2021/0806/c351638-34856706.html,          郑州市共选定隔离酒店127家 集中隔离5150人         ,2021,806,0.0113636
178,http://henan.people.com.cn/n2/2021/0816/c378397-34869830.html,          汝州  办事不见面  疫情防控 政务服务两不误         ,2021,816,0.0113636
179,http://henan.people.com.cn/n2/2021/0810/c378397-34861092.html,          河南舞钢 交通系统严防死守 做好疫情联防联控         ,2021,810,0.0113636
180,http://henan.people.com.cn/n2/2021/0802/c351638-34849221.html,         郑州疫情最初2名感染者与缅甸入境确诊患者相关        ,2021,802,0.0113636
181,http://henan.people.com.cn/n2/2021/0804/c351638-34851303.html,          指导督导灾后重建 群众安置 疫情防控工作         ,2021,804,0.0113636
182,http://sh.people.com.cn/n2/2021/0802/c138654-34848292.html,          上海文旅局发紧急通知 文旅场所严格落实预约 错峰 限流         ,2021,802,0.0113636
183,http://sh.people.com.cn/n2/2021/0616/c134768-34778000.html,          为全球战胜疫情注入信心和动力 患难见真情 共同抗疫情          ,2021,616,0.0113636
184,http://zj.people.com.cn/n2/2020/0403/c186327-33924755.html,         世卫组织赞赏中国应对疫情展现出透明度        ,2020,403,0.0113636
185,http://henan.people.com.cn/n2/2021/0807/c351638-34857440.html,          郑州新增4个中风险地区 实行封闭管理         ,2021,807,0.0113636
186,http://henan.people.com.cn/n2/2021/0805/c351638-34854119.html,          郑州发布17号通告 将10个地区调整为中风险地区         ,2021,805,0.0113636
187,http://henan.people.com.cn/n2/2021/0811/c351638-34862112.html,          受疫情暴雨洪灾影响 河南住房公积金可降低缴存比例或缓缴         ,2021,811,0.0113636
188,http://henan.people.com.cn/n2/2021/0809/c378397-34858972.html,          马富国 提高警惕 加强戒备 全力守护人民生命财产安全         ,2021,809,0.0113636
189,http://henan.people.com.cn/n2/2021/0817/c378397-34871641.html,         马富国调研疫情防控和恢复重建工作        ,2021,817,0.0113636
190,http://henan.people.com.cn/n2/2021/0814/c351638-34867639.html,          8月14日15时起 商丘临时封闭辖区部分高速收费站         ,2021,814,0.0113636
191,http://henan.people.com.cn/n2/2021/0803/c351638-34850519.html,          郑州新增1个高风险 6个中风险地区         ,2021,803,0.0113636
192,http://henan.people.com.cn/n2/2021/0810/c351638-34860532.html,          河南新郑 核酸检测点上的那些人和事         ,2021,810,0.0113636
193,http://zj.people.com.cn/n2/2021/0302/c186327-34600242.html,         德国卫生部门推进安装疫情监测系统        ,2021,302,0.0113636
194,http://zj.people.com.cn/n2/2020/0416/c186327-33952190.html,          加大复工复产政策落实力度 新论          ,2020,416,0.0113636
195,http://henan.people.com.cn/n2/2021/0810/c351638-34860988.html,          河南暂停村 居 民文体活动室等场所人员聚集活动         ,2021,810,0.0113636
