0,3,3683
46,8,3827
46,4,3919
46,4,3918
46,4,3917
46,4,3916
46,4,3914
46,4,3913
46,4,3912
46,4,3911
46,4,3910
46,4,3909
46,4,3908
46,4,3907
46,4,3906
46,4,3905
46,4,3904
46,4,3903
46,4,3902
46,4,3901
46,4,3900
46,4,3898
46,4,3897
46,4,3896
46,4,3895
46,4,3894
46,4,3893
46,4,3892
46,4,3891
46,4,3889
46,4,3888
46,4,3887
46,4,3886
46,4,3885
46,4,3884
46,4,3883
46,4,3882
46,4,3881
46,4,3880
46,4,3879
46,4,3878
46,4,3877
46,4,3876
46,4,3875
46,4,3874
46,4,3873
46,4,3872
46,4,3871
46,4,3870
46,4,3869
46,4,3868
46,4,3867
46,4,3866
46,4,3865
46,4,3864
46,4,3863
46,4,3862
46,4,3861
46,4,3860
46,4,3858
46,4,3857
46,4,3856
46,4,3855
46,4,3854
46,4,3853
46,4,3852
46,4,3851
46,4,3850
46,4,3849
46,4,3848
46,4,3847
46,4,3846
46,4,3845
46,4,3844
46,4,3843
46,4,3842
46,4,3841
46,4,3840
46,4,3839
46,4,3838
46,4,3837
46,4,3836
46,4,3835
46,4,3834
46,4,3833
46,4,3832
46,4,3831
46,4,3830
46,4,3829
46,4,3828
46,4,3826
46,4,3825
46,4,3824
46,4,3823
46,4,3822
46,4,3821
46,4,3820
46,4,3819
46,4,3818
46,4,3816
46,4,3815
46,4,3814
46,4,3813
46,4,3812
46,4,3811
46,4,3810
46,4,3808
46,4,3806
46,4,3805
46,4,3804
46,4,3803
46,4,3802
46,4,3801
46,4,3800
46,4,3799
46,4,3798
46,4,3797
46,4,3796
46,4,3795
46,4,3794
46,4,3792
46,4,3791
46,4,3790
46,4,3789
46,4,3788
46,4,3787
46,4,3786
46,4,3785
46,4,3784
46,4,3783
46,4,3782
46,4,3781
46,4,3780
46,4,3778
46,4,3777
46,4,3776
46,4,3775
46,4,3774
46,4,3773
46,4,3772
46,4,3771
46,4,3770
46,4,3769
46,4,3768
46,4,3767
46,4,3766
46,4,3765
46,4,3764
46,4,3763
46,4,3762
46,4,3761
46,4,3760
46,4,3759
46,4,3758
46,4,3757
46,4,3756
46,4,3755
46,4,3754
46,4,3753
46,4,3752
46,4,3751
46,4,3750
46,4,3749
46,4,3748
